group,uptake_index,ATP_nmol_mg,MMP_ratio,ROS_rel,OCR_pmol_min,apoptosis_pct,inflam_rel,viability_pct,rescue_binary
Healthy,0.27367951917496797,28.76933752290039,0.843789401110925,1.0835509037287119,174.8258126466236,1.0,1.2109298889457794,97.09045117500287,1
Healthy,0.24509405233369222,26.300137369537254,0.9695064686746665,1.365729568198916,158.7736003079473,18.3082899568095,1.3504630076248216,86.36797052985222,1
Healthy,0.3895147620934234,31.955020341864316,1.0856801168792092,0.8681299662775834,152.60697515757306,2.0376362914782513,1.1847409571802636,93.0730814332468,1
Healthy,0.3125880273934129,29.52048538091218,1.1104192806035318,1.1883375072570583,181.11788557321242,11.098807477724794,0.7012355205705516,91.03152620897828,1
Healthy,0.15623942459241472,27.904738825495283,1.128509712962298,1.21132566844401,141.13028797606142,1.0,1.06004347754378,91.24348239901039,1
Healthy,0.19630877780827352,30.930959483854174,1.0996827854742646,1.1892451399899473,115.13365800096716,8.606593941315866,1.063158671108654,96.75664224949597,1
Healthy,0.3792967745320966,23.166556354779686,0.9571444336953683,1.1201998992959055,123.92308941525354,16.353227484740653,1.1110884296181214,88.49685574013571,0
Healthy,0.20432450707825645,32.71114643611651,1.092508400605274,1.0811922681610173,155.4155654940741,8.229393568380745,0.8303621087975904,94.75800092552319,1
Healthy,0.2377981974038113,31.305273117448667,1.0890080380142315,0.7078805279547113,149.6020001991429,14.770446113777872,0.7633807216499138,84.63330687570497,1
Healthy,0.26618449534649546,33.00390165273811,1.002323104628179,1.3664443919510836,163.75051960437168,12.769870557473464,1.2135167282790713,100.0,1
Healthy,0.23358706489071646,22.938433172439353,1.1430698577278,0.8775886866203381,154.30134454858893,13.754062336037038,0.616900072622121,77.84992674999714,0
Healthy,0.1218977650304917,26.836216280002493,1.0293191157439687,1.1916083782269038,154.9481309526483,1.0,0.5396793384975442,98.22785128034378,1
Healthy,0.21225791730893315,31.49462395293494,1.060156459744629,1.0519173299183042,163.244945641417,8.118164146059247,1.1295935677118987,90.77420347769429,1
Healthy,0.2356310868934833,30.6456095989798,1.0726980497390464,0.8947815913644007,159.64724098701663,4.758342132802249,0.9478361210289115,100.0,1
Healthy,0.09055517031566752,24.984012362685338,0.8538477278553995,0.40239317683199094,136.51702805891438,11.178303384898028,0.7879237996038313,89.83450520134389,1
Healthy,0.3371373997368634,34.90831366214751,1.0007485778535965,1.3485059591715292,151.48750093631048,2.6681311082567074,0.9563584123091605,92.52726423529305,1
Healthy,0.1789492917013078,28.533789466843423,1.0666385950801787,1.5066833006310179,129.08459046541057,9.970499840340478,0.8977511585430968,94.59205633861288,0
Healthy,0.23951306794498187,23.56036881336859,1.0827077746767622,0.8342702266328117,142.94633613020486,1.0,0.8146252357869407,98.50356393219064,0
Healthy,0.23486045272508757,31.104898366163944,1.031361803071603,1.3750841050941063,145.07993404145878,1.0,1.3285599579193628,98.47400998711484,1
Healthy,0.33916739556619013,31.609322082837217,0.9953310139269941,1.0664486618847961,181.13215921270668,19.622794414530148,1.0318760152004103,86.82850127798066,1
Healthy,0.33609921259731085,27.29848402310622,1.0368642705434277,0.9626236781638614,155.68608825310255,1.703848897370722,0.6409510710129922,85.1781106800194,1
Healthy,0.16060927096083139,28.126464315594827,0.966461498878478,1.5737114806439738,167.09220089832937,2.576107269967315,1.219923729700204,94.9725233552811,0
Healthy,0.22725089295679238,30.580392451824213,1.0539054719643288,0.9129698119775983,167.99192301910767,1.0,0.9796370467140987,100.0,1
Healthy,0.267846379410022,35.06978991135167,1.0096645263883905,1.1563713538988354,149.26543036470795,6.232310062482101,0.8676067111951166,100.0,1
Healthy,0.18187702486513857,32.12517940169242,1.092225992389343,1.1264718353236258,147.08008812611712,9.42338119216337,0.9637098866106957,99.94968544007565,1
Healthy,0.10348751326279011,28.38583675137311,0.8091059214998634,0.632662337894406,168.3857022640201,12.781799038619747,0.7498799331509476,80.39104208368269,1
Healthy,0.012837692972667897,27.386278801153782,1.1988643665400798,1.2047744034693875,144.62640202092962,9.006843864700134,0.7077827632085694,90.04235201274635,1
Healthy,0.25795819784125906,29.722522312150108,1.071809206779408,1.0937152941016541,161.9857820117573,2.626341654142303,1.2209482133757341,100.0,1
Healthy,0.172388038427887,26.6602293202827,1.1140116333430519,0.9735878702756225,174.51335167323987,3.60789166913983,1.313506994348462,96.49873915769047,1
Healthy,0.27065830586581563,35.53848799344211,0.9690933214992897,0.7292554060879762,142.26665245853354,9.357954587039046,0.5878468556422809,100.0,1
Healthy,0.20689829459058054,33.888039196339214,0.781068436126204,0.7948471798641296,119.07574143052602,2.9459069447873203,1.0031982932099999,99.50073820927514,1
Healthy,0.2297297944841588,29.382042333622262,1.0166833252145275,0.7247044801864743,161.60989410824632,10.325304831398688,1.0158844663309607,95.308182191562,1
Healthy,0.2737134400646928,37.19389687975281,0.9940585998104495,0.9057169948436761,137.83661351087005,1.0,0.7026454554386824,98.78355424846617,1
Healthy,0.24434556946783428,31.153069658145505,1.0041504308271212,0.7876291730059384,164.47766077920758,10.986831794854835,0.9117846656186409,88.58487949101514,1
Healthy,0.293874233666384,30.789530257200518,0.8731784853459563,0.9656095465411323,151.9097857294173,2.293979462080004,1.0331679330595205,90.50959967310958,1
Healthy,0.3568948880009737,34.688509611710934,0.9858250309528112,1.0643540037945998,111.18609910435262,1.0,0.9514571385151814,96.1803076384654,1
Healthy,0.3071517186104527,37.16199301344933,0.898676812740199,0.7455071453424875,151.94335652228247,16.765650305241504,0.6674544375768431,92.97889229771805,1
Healthy,0.3957039080650487,24.65595470556771,0.896360084029079,0.8303937823681982,139.80506690683686,12.15823478708379,1.0107635839526339,77.01721263582083,0
Healthy,0.29123283223206486,28.10231239095142,1.1179988761032769,0.8098439985164398,141.9381352402232,9.158484405240408,1.120304825743236,94.82319609399573,1
Healthy,0.11515221460921533,31.478577183576526,0.8961244525180413,1.1130740361314884,125.35048917893977,10.527334242413112,0.85081675008525,85.36947101465229,1
Healthy,0.30710561091859195,31.017072658624404,0.9493105367481267,1.3863431139043907,142.03715091635038,8.269469051145629,1.15574673696539,90.87667274948645,1
Healthy,0.28769090347199433,28.245989495339447,0.9659678232783007,1.3683481229297374,132.73804397881048,1.0,1.4464931696350511,100.0,1
Healthy,0.21757845876405346,23.123802234121513,0.9694627188434893,0.9312051134771939,146.4115474828267,1.0,1.1103047297141235,98.82132559218942,0
Healthy,0.13044755041445547,32.088531212175475,1.1751774524082865,1.0899922504373174,147.75599155025307,5.276900499979789,1.1578545513424128,87.24756869427814,1
Healthy,0.2631512562381842,28.672829945594717,1.1673563516650987,0.9466286948512473,179.69861610788408,1.0,1.1158541904094261,100.0,1
Healthy,0.1804762201708174,30.412315061741744,1.1035647929285095,0.9336716457399656,124.79276388599695,6.140577575044198,0.7848848305806387,93.8808813450264,1
Healthy,0.24347297842519033,24.01063617922126,0.8540685877351543,1.1372631714983303,139.0097354405179,1.0,1.2069814809283723,97.8406002391782,1
Healthy,0.19289001407708128,25.2197643035274,1.070653911794457,1.1178066693899418,189.3934069352454,9.332821460362766,1.1147463584251287,89.26403383317482,1
Healthy,0.3153420693760633,32.38382441249673,1.1178826163209525,0.8311598584999381,145.15536752667373,3.08040499360228,1.131766343284362,100.0,1
Healthy,0.21329276054805596,28.40317023436835,1.0253303709921264,0.9440343138045679,165.6888051280965,1.0,0.8041334681294252,94.14740413685233,1
Healthy,0.06437151900910841,26.07038000173651,0.9027856710945953,1.0086606650815397,166.05759634626693,6.130243396451294,0.7753861478107311,92.99630603659969,1
Healthy,0.33393388971530796,26.835945812743756,0.9247629716242942,1.1270168471964248,145.10115563754448,11.590364008903931,1.0287519176041409,93.63925816906051,1
Healthy,0.16719375087674873,29.70928497487131,0.9744133987774557,0.6885327284439813,124.5237940120952,10.645079275871199,0.84492365802304,85.77582587434186,1
Healthy,0.24230568504613342,33.92498305586096,0.7941180487202176,0.5836341770609219,131.52794180663963,16.169633262122513,0.9580776805074757,94.62318666658594,1
Healthy,0.15878712646990156,25.807985815962866,1.033006204622636,1.0482413183974595,159.37393278503347,5.77241946348839,1.0732519494193828,94.41557042821766,1
Healthy,0.31222139112679403,33.01119316018603,0.8591892317948842,0.34898731761018253,163.49333253473205,13.66918980402268,0.6127097651096115,80.31235161361971,1
Healthy,0.2579227856805761,33.28170214926858,1.1624173298735343,1.1417903452002047,146.9760447923525,1.0,1.037966870467595,99.97343306624961,1
Healthy,0.1687945675416947,36.927028480646584,1.1541687215898273,1.3465155327559268,138.04143062367086,11.898134681756563,1.22734669327852,97.89298308820702,1
Healthy,0.3499732213635022,32.523718664104976,1.0745991389764704,1.143343131866993,156.79544702961016,1.0,1.054232419997071,97.97707944536823,1
Healthy,0.14761272338879836,35.57919633771928,1.1474185985508172,1.416417314896692,156.7369494436087,15.05207376420442,1.1067560284565745,93.1226424526547,1
Healthy,0.16252229036304136,31.127036436835066,0.9984365167872409,0.6658746056592855,149.1527035131048,5.862752727454275,1.3119321080766422,100.0,1
Healthy,0.2509156351273173,30.87350248968574,1.0040523648395632,0.9428636119626856,132.75410740889956,5.955101769246416,0.8215742865271185,88.85812684487543,1
Healthy,0.2908977451638028,31.49211954525773,0.8424681435899772,0.9513340906940334,163.09564875901836,14.203201753226129,1.213517628108261,90.3661895659825,1
Healthy,0.18239637376246792,26.00424322553419,1.0256061513285295,1.1298596788053819,171.05820850959458,13.705960351692088,1.0033746152644876,79.77254238080161,0
Healthy,0.22447147223912817,30.68372359855422,0.9797702256940839,0.8471246344545615,153.6820211020119,3.791881466280958,0.8236066201940582,99.8454459919284,1
Healthy,0.21784059358966362,30.757887142193223,1.0220156095438642,0.692215671937977,142.69642298994296,14.878999326111543,0.6673964251829511,76.45160613060351,0
Healthy,0.10105238774059908,29.65504197624014,0.9908667460421908,1.0192006247717564,169.26263869161548,1.0,1.0919056085677203,100.0,1
Healthy,0.15977753880866288,28.400009825161355,0.9250219305541171,0.7811609685152598,143.43020266960548,15.577102055812844,1.3495153107360693,85.16268890020565,1
Healthy,0.40240481712515763,30.581732120821663,1.1700245777731098,0.9205346921032171,155.15736761665428,8.013768753424785,1.6794814824866622,99.64573771882192,1
Healthy,0.1934188376038829,33.22174905877715,0.9629085786707199,0.8826733556263024,163.86997617434673,7.174408765855202,1.0319550400991728,96.87743375377389,1
Healthy,0.27692665012843476,31.568160591411825,0.8278271080667873,1.1772160196657173,131.18857722791734,1.0,1.0314535312675193,100.0,1
Healthy,0.19451950683421754,32.74217002234056,0.8747657955733558,0.9054739229517073,138.3877981613924,7.2828294504272435,1.0377186233603193,90.37168075532128,1
Healthy,0.30794261419649827,30.394336131760944,0.8343602463376479,0.43131448172005693,146.8213757472087,5.530663578696102,0.8350761954435949,96.24417607691838,1
Healthy,0.2680447871608145,33.37090799595149,0.901444141890285,0.6655322784814923,130.73281282782702,8.655899708633516,1.190271492922591,93.10978840122704,1
Healthy,0.04986401246722764,23.43561701826537,0.9090158159457372,0.9138835071378102,141.82806665094765,7.6051588564867,0.9098866840035141,96.87328078903032,0
Healthy,0.1959186155454905,26.819642988472072,1.0387722877104808,0.5889487049797648,156.93296846390868,6.560582786054246,0.8647998284629443,100.0,1
Healthy,0.20022340437642255,37.06171380996354,0.9757290419195849,0.6598572038765881,150.68183605046974,1.0,0.749578014450177,100.0,1
Healthy,0.29444656709201,27.955752750386125,1.0924221884215368,1.308545873763714,174.64442749660031,10.23903905975254,1.3770907850997822,79.89742983458531,0
Healthy,0.224567476109723,26.889184031197175,1.0086957255902431,0.8488956019865105,147.49799758942865,17.93866613165586,0.9248855452841445,86.8653314165349,1
Healthy,0.23141845360606117,30.2092518686671,0.9990549775277313,1.1320342797103633,168.627910164254,17.154102679874313,1.1011249879476075,90.53955029351442,1
Healthy,0.15793083926515464,29.41622391934079,1.0772605189807354,1.2746954250139988,154.77644506637404,12.4041914935513,1.1766425322321399,97.52821870631936,1
Healthy,0.2731487325565689,28.824502093171084,1.0320776117284975,0.3,156.70356879327375,1.0,0.445838050370808,100.0,1
Healthy,0.2882023469813436,26.046106310454274,0.9389670039894031,1.3703806553684867,141.15692396664642,21.564481161218467,1.0921727961433254,83.4242959185854,1
Disease_Vehicle,0.2293499518798886,16.846644762316632,0.500137037888219,2.2240038303676375,82.99269490294648,26.138735520196573,2.024717901896928,60.3438458772481,0
Disease_Vehicle,0.17394862057499474,16.342987421373376,0.5604642722227182,2.2443870422244303,88.2183091945076,37.70687364925123,1.866160070248844,48.990767737695414,0
Disease_Vehicle,0.1883743372322024,14.821943958980048,0.4595541586448575,2.3933365405959983,90.24589175213043,25.72505658578261,2.173820112550993,68.32661966133217,0
Disease_Vehicle,0.12995091613650106,18.301787941574386,0.4560118544627526,2.3822084227511593,77.9262972288024,32.01160476637793,2.3120743397601298,69.84743601588767,0
Disease_Vehicle,0.24354960436802872,21.03247636337475,0.5816078920027258,2.348519284118566,97.29810800459695,34.81445891201754,2.1408979423701813,65.3104374796679,0
Disease_Vehicle,0.09525738831792543,13.433267887645961,0.5423180151402067,2.4791548198541737,84.36961693172302,36.625661410077136,2.2922061382480257,52.11038282714021,0
Disease_Vehicle,0.1604998530903845,17.507448671375535,0.47370681042519763,2.682670392950514,75.07480668754289,25.47252786423874,1.9657579821286422,59.60017594736439,0
Disease_Vehicle,0.10417386549260269,15.054044827065978,0.5500190321517548,2.4720556974126833,89.89834835781484,36.42028442578056,2.233176184965483,59.19300736362857,0
Disease_Vehicle,0.01,14.454466117074386,0.3765810941959473,2.3415967795033823,81.26433213993752,41.576900642569164,2.3716787612744925,52.22780944570351,0
Disease_Vehicle,0.05997111380824802,17.577977235334828,0.5292851017454716,2.3136201677629753,99.86531290279078,30.98490164911658,2.280654342574094,65.42327323406144,0
Disease_Vehicle,0.023616654629534283,19.179479412649506,0.6367603034537981,2.355273419344007,73.82451013372592,28.614748906511807,1.9955325879173367,67.47145530213201,0
Disease_Vehicle,0.023549986607888172,17.30194282999321,0.46212600132957576,2.2696183010443614,84.6326320971165,49.317261464464764,1.7893951310466096,55.359443925364914,0
Disease_Vehicle,0.11198739311898241,17.475063892412816,0.591610303654457,2.4203279215030213,82.75002379598794,42.895295109824055,2.0296583286463163,58.56220968066393,0
Disease_Vehicle,0.048450630382958174,15.63447042874437,0.4793994207245169,2.44544892106327,106.31120488386584,34.43036423885431,2.0930473765509574,50.74868908775562,0
Disease_Vehicle,0.08165658771581535,10.3701898541221,0.49637350821257076,2.3699202872100225,104.59893431168862,51.49686469252165,1.9884313530869075,49.23642309832858,0
Disease_Vehicle,0.11950019843213183,15.529133831684078,0.6204935165299242,2.3105115459791423,87.49521490733413,31.328063015818724,1.7950437613390384,50.593278671222976,0
Disease_Vehicle,0.15225959066249817,15.188328456687497,0.5305327662839449,2.2840907187506088,96.82850583976105,35.34716849795594,1.9516905936266395,63.79302000954144,0
Disease_Vehicle,0.22633484023853057,18.109952814345576,0.6777365032400505,2.603531605024381,104.84084612079313,37.7052392532842,2.3075192516125695,59.419743726059004,0
Disease_Vehicle,0.01221298603623652,18.18917000711726,0.450953781481509,2.1082376074523013,103.53420915159657,39.432073502180735,2.3792870255939653,53.33779690040201,0
Disease_Vehicle,0.01,14.8884698102538,0.5819828167516516,2.3536168405752025,103.17457836163696,31.92771423061982,2.190851793940444,53.059147605048786,0
Disease_Vehicle,0.13602538224350505,16.118956072380243,0.5153988301338739,2.2213588948058143,80.89036699816619,32.60939403278581,2.470034797000344,58.59318240335222,0
Disease_Vehicle,0.08048831118581298,8.600386581921944,0.49796040321671203,2.2331685322371864,72.54964443907454,42.648820205440884,2.0470058224721286,54.371841280709965,0
Disease_Vehicle,0.10493637072402945,16.145106539647607,0.5724032293637972,2.299335220700598,112.3639781773461,20.1265867047111,1.6594937413986401,65.926769573683,0
Disease_Vehicle,0.10116223055500552,18.418852178339062,0.6226708262668732,2.1920043636991884,102.07277396467192,39.70915618871352,2.1134938138045416,60.65993179095367,0
Disease_Vehicle,0.12181162107457032,14.100244269483618,0.644548445195966,2.32333760694593,86.18330956159917,42.49710597585351,1.5666425334576635,41.556356760049944,0
Disease_Vehicle,0.01,14.45858773350918,0.5498852647210573,1.9094488186235463,68.69540624800581,28.23453597777933,2.5429955049125827,72.49797554436492,0
Disease_Vehicle,0.06706004658522806,14.628638623681889,0.4739364439798717,1.7772524679920951,81.22077300910131,27.603774372640807,1.9506460000323818,52.69292858183562,0
Disease_Vehicle,0.03904204333517938,16.337320963565446,0.6080822272673687,2.4382274332804514,64.37765634430005,39.23607588377006,1.958510285067706,57.81067935876706,0
Disease_Vehicle,0.09914890587054455,11.180090470838817,0.5514741190573366,2.402599730723164,94.29398023062565,33.530427362435795,2.462641288613023,61.528777018474,0
Disease_Vehicle,0.07946767068801978,18.563829354543365,0.7523988273219784,2.8561220034784403,68.45518079863565,28.518652376082102,2.5657126339510574,57.57368940683452,0
Disease_Vehicle,0.01,14.028320542553336,0.6106204038527127,2.3028289221488927,75.14214934285935,29.776660650834454,1.9439930763664275,54.91860603291078,0
Disease_Vehicle,0.28253063018208496,17.588880639695695,0.6744107653109932,2.0991725883629715,83.7240869406211,28.750556696637855,1.4664173134085186,54.88482736541994,0
Disease_Vehicle,0.01,7.855756777169375,0.4652176923131707,2.7024875902268564,82.2229397783674,43.23705160050174,2.2910380644749067,50.41916574019119,0
Disease_Vehicle,0.027928240375633993,17.617613060801247,0.6398185402967418,2.163763874043094,95.02937965520002,36.76574305775473,1.9450393918621554,50.02136279665099,0
Disease_Vehicle,0.01,16.032769396725115,0.6022308881910383,2.1095927674717836,85.82552144865627,36.909022422628254,2.188400149094312,65.0037244206674,0
Disease_Vehicle,0.20215846657584347,12.801955385079628,0.7396954361844895,2.1155711154228545,104.59248285059167,33.080889370045305,1.9632199155951806,45.97028057636194,0
Disease_Vehicle,0.08627483918269215,10.500983193978445,0.6659589183604648,2.729505750285047,73.79668470174133,36.155082445522936,2.0477903027295072,49.20561557914798,0
Disease_Vehicle,0.16195957630922972,16.050994812475746,0.7415250898785294,2.1432890542549514,103.89683293740536,33.301908046985425,2.235893425707469,55.906124505917425,0
Disease_Vehicle,0.09603529299587339,15.583859801441347,0.504437683103549,2.4867704771343346,94.0438623851177,38.388243025080776,2.4848250631454656,62.935790268218014,0
Disease_Vehicle,0.07000442481206917,17.21569638895583,0.5214762919517263,2.317037939827851,74.35058206922923,44.10563998276165,2.184273078032415,49.33673107853764,0
Disease_Vehicle,0.19548948574851016,8.689314522961588,0.4063699253220048,2.4894135034495584,82.84215382567398,36.92328525653165,1.8555462331323092,51.13555824344944,0
Disease_Vehicle,0.2602807528321074,19.365540927781844,0.6080960492894217,2.1209666416793795,79.19256325729928,20.698169652422127,2.1119225530225005,75.73368748562253,0
Disease_Vehicle,0.01,13.415040876926145,0.468628183098992,2.0612016654535457,83.85101332493225,21.68422130238229,2.1754399128019406,70.82477790385195,0
Disease_Vehicle,0.079911792957047,7.257255593925246,0.4887152670963486,2.6522434140137885,38.90896631607711,33.167054752288365,1.9284606822406503,58.248131364033476,0
Disease_Vehicle,0.045990883828523094,17.25181172406021,0.6265707084315002,2.8330464257844223,82.59120165296109,37.042934818715516,1.9065494010380697,63.459220559226175,0
Disease_Vehicle,0.039159292154290835,13.854838302155763,0.5731304418359142,1.88368663105084,88.53666841590947,39.01338824863626,2.0603670989321143,43.1688069973121,0
Disease_Vehicle,0.09009525645362725,18.567386929789098,0.4101886315793585,2.0025321763722705,95.96809303373277,36.044505168452105,2.1162667921609537,69.06179686885164,0
Disease_Vehicle,0.13748422228049623,18.415060703357614,0.826965835232089,2.2270152459364887,76.67926081628168,34.93901386996324,2.1783318379496794,55.537532974366734,0
Disease_Vehicle,0.017408238435612202,23.836680192622108,0.602808571409771,2.1238672097549545,100.06543912184947,32.856012081683275,2.0003328842488157,66.9908356817136,0
Disease_Vehicle,0.01,16.964195213710102,0.7449659326958576,2.4620297454152467,81.94999312799001,30.29163221208589,2.0502326422178876,60.02143529027066,0
Disease_Vehicle,0.06977547737933824,19.116416475898998,0.42159321890153856,2.551938597032629,76.07369353794672,37.71600459482826,1.9150473090139672,64.86883261077341,0
Disease_Vehicle,0.19965079681374984,19.657519230566507,0.45164413392368136,2.497276121013682,89.16727581279761,25.533059955689875,2.143973605823841,69.15527050798758,0
Disease_Vehicle,0.14448602190585208,16.75387285003855,0.6097697092687323,2.6970410821638184,105.15239732540806,17.41313418601878,2.129423788476665,70.7339101959444,0
Disease_Vehicle,0.01,16.05964070381309,0.6851881995169455,2.027260999314634,92.27580261034296,27.32845193774897,1.8839946046191296,72.23738467710889,0
Disease_Vehicle,0.056595374391054006,17.487529834710347,0.4081179995057954,2.8366405361536975,91.54856313200831,35.00957401937106,2.3607803662384015,49.625942111642495,0
Disease_Vehicle,0.19460245934021259,15.14986066378313,0.5692019403928578,2.1292255670405895,75.51521248314208,37.89126316149448,2.1136058987830766,58.28739471749253,0
Disease_Vehicle,0.0992964248411543,17.794088613293596,0.5422473270340388,2.9245711669002694,59.233565223724725,43.04128231297422,2.557082430883681,46.73047448180321,0
Disease_Vehicle,0.27834188884447786,20.019241656842045,0.6816698617216203,2.245426551271678,83.35443897949034,32.02438096997599,2.1722733690082134,70.39915786832782,0
Disease_Vehicle,0.11450513742891358,12.853462731306225,0.6553588466089613,2.552845410890422,96.83101169412589,38.52653118127697,2.103607164087888,46.91691769097868,0
Disease_Vehicle,0.03054452554873762,10.067512207043709,0.5957689370830345,2.3009437567544957,78.24403759501928,16.173560944940363,1.8258260958559072,75.42670247669292,0
Disease_Vehicle,0.04682991999494952,17.102560631783792,0.45058470490182284,2.721447063062352,80.366082127358,37.35962827561498,2.7170333199795587,65.07247436211472,0
Disease_Vehicle,0.07547475029703539,13.850153603844849,0.5487389289870049,2.4513553469694673,82.75371457375215,32.118812249996076,2.460618711898356,57.52978301164302,0
Disease_Vehicle,0.2839671274429856,16.86950035546156,0.7553960256756642,2.3356609437539304,103.56449763415311,28.671279424347528,1.921088206969252,65.54291240388883,0
Disease_Vehicle,0.17908425939722522,16.378150535193296,0.4705513405942452,1.8914481666499592,60.195741695716556,23.233855612098164,2.021948820740849,73.5900693616856,0
Disease_Vehicle,0.0989267370460153,8.085328560455562,0.5627456975335717,2.2547919229767643,118.22540255921132,25.270282183234762,2.0027489081723684,70.47008747295291,0
